trip_id,driver_id,customer_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,city,distance_km,duration_minutes,vehicle_type,fare_amount,tip_amount,surge_multiplier,payment_type,status,hour_of_day,day_of_week,month_name,month_num,year,is_weekend,time_of_day
T000139,D0099,C02626,2023-12-22 20:44:23,2023-12-22 21:25:53,L002,L004,New York,21.74,41.5,SUV,47.48,0,1.0,Cash,Completed,20,Friday,December,12,2023,No,Evening
T000140,D0148,C02701,2023-08-11 13:21:08,2023-08-11 13:38:44,L014,L018,Chicago,0,0,Premium,0,0,0,Cash,Cancelled,13,Friday,August,8,2023,No,Afternoon
T000141,D0079,C01213,2024-03-15 14:40:36,2024-03-15 15:08:00,L028,L027,Phoenix,12.35,27.4,Premium,35.88,6.51,1.0,Wallet,Completed,14,Friday,March,3,2024,No,Afternoon
T000142,D0059,C00416,2023-11-02 20:32:39,2023-11-02 20:40:57,L027,L030,Phoenix,5.42,8.3,Economy,9.0,0,1.0,Card,Completed,20,Thursday,November,11,2023,No,Evening
T000143,D0277,C00242,2024-01-02 18:49:46,2024-01-02 19:34:58,L013,L008,Los Angeles,15.13,45.2,SUV,34.26,5.02,1.0,Card,Completed,18,Tuesday,January,1,2024,No,Evening
T000144,D0074,C01584,2024-07-22 10:13:37,2024-07-22 10:45:43,L029,L030,Phoenix,14.16,32.1,Economy,19.49,1.74,1.0,Corporate,Completed,10,Monday,July,7,2024,No,Morning
T000145,D0238,C02632,2023-08-04 20:47:28,2023-08-04 20:51:40,L009,L010,Los Angeles,3.01,4.2,Economy,6.11,0.67,1.0,Card,Completed,20,Friday,August,8,2023,No,Evening
T000146,D0065,C01885,2023-04-18 18:37:18,2023-04-18 19:18:54,L031,L026,Phoenix,14.56,41.6,Premium,74.52,12.26,1.8,Card,Completed,18,Tuesday,April,4,2023,No,Evening
T000147,D0107,C02630,2023-11-18 18:24:34,2023-11-18 18:55:46,L005,L002,New York,11.24,31.2,Premium,33.1,1.82,1.0,Card,Completed,18,Saturday,November,11,2023,Yes,Evening
T000148,D0241,C00904,2024-04-11 07:06:44,2024-04-11 08:04:38,L013,L009,Los Angeles,19.38,57.9,XL,38.38,0,1.0,Wallet,Completed,7,Thursday,April,4,2024,No,Morning
T000149,D0461,C01115,2024-07-22 17:48:28,2024-07-22 18:23:16,L029,L030,Phoenix,12.05,34.8,Premium,35.12,0,1.0,Corporate,Completed,17,Monday,July,7,2024,No,Evening
T000150,D0471,C01121,2024-02-19 19:18:16,2024-02-19 19:54:04,L011,L013,Los Angeles,11.7,35.8,Economy,24.81,5.98,1.5,Card,Completed,19,Monday,February,2,2024,No,Evening
T000151,D0051,C00303,2023-07-14 21:05:31,2023-07-14 21:42:25,L008,L009,Los Angeles,18.35,36.9,XL,36.53,6.14,1.0,Card,Completed,21,Friday,July,7,2023,No,Night
T000152,D0408,C00662,2024-11-25 21:09:31,2024-11-25 21:21:43,L014,L015,Chicago,6.44,12.2,Premium,21.1,1.56,1.0,Card,Completed,21,Monday,November,11,2024,No,Night
T000153,D0461,C00163,2023-07-11 10:07:12,2023-07-11 10:40:06,L028,L027,Phoenix,16.93,32.9,Premium,47.33,11.21,1.0,Card,Completed,10,Tuesday,July,7,2023,No,Morning
T000154,D0127,C01308,2023-06-03 07:03:37,2023-06-03 07:06:19,L005,L004,New York,1.7,2.7,Bike,3.03,0.51,1.5,Card,Completed,7,Saturday,June,6,2023,Yes,Morning
T000155,D0039,C01327,2024-09-03 14:54:15,2024-09-03 15:16:39,L006,L001,New York,11.62,22.4,Premium,34.05,0,1.0,Card,Completed,14,Tuesday,September,9,2024,No,Afternoon
T000156,D0203,C00067,2023-04-16 10:29:12,2023-04-16 10:58:48,L026,L027,Phoenix,14.86,29.6,SUV,33.72,7.1,1.0,Corporate,Completed,10,Sunday,April,4,2023,Yes,Morning
T000157,D0374,C01882,2024-10-23 17:20:46,2024-10-23 17:53:16,L012,L010,Los Angeles,10.26,32.5,Economy,22.22,5.42,1.5,Wallet,Completed,17,Wednesday,October,10,2024,No,Evening
T000158,D0218,C01207,2024-10-30 13:38:05,2024-10-30 13:52:05,L022,L025,Houston,6.43,14.0,Bike,4.86,0,1.0,Corporate,Completed,13,Wednesday,October,10,2024,No,Afternoon
T000159,D0398,C01553,2023-04-05 19:18:27,2023-04-05 20:21:15,L001,L004,New York,20.09,62.8,XL,39.66,0,1.0,Card,Completed,19,Wednesday,April,4,2023,No,Evening
T000160,D0241,C00211,2023-11-16 17:27:10,2023-11-16 18:26:34,L009,L012,Los Angeles,19.88,59.4,XL,39.28,4.61,1.0,Card,Completed,17,Thursday,November,11,2023,No,Evening
T000161,D0041,C00009,2023-04-18 17:18:20,2023-04-18 17:26:20,L018,L016,Chicago,2.56,8.0,Economy,10.03,1.92,1.8,Card,Completed,17,Tuesday,April,4,2023,No,Evening
T000162,D0221,C02477,2023-08-08 15:38:53,2023-08-08 15:45:59,L023,L024,Houston,3.19,7.1,Bike,2.91,0.51,1.0,Card,Completed,15,Tuesday,August,8,2023,No,Afternoon
T000163,D0425,C01647,2023-06-11 12:49:49,2023-06-11 12:53:13,L014,L018,Chicago,1.74,3.4,Economy,4.59,0,1.0,Wallet,Completed,12,Sunday,June,6,2023,Yes,Afternoon
T000164,D0284,C01656,2023-04-14 18:23:53,2023-04-14 18:58:23,L010,L011,Los Angeles,0,0,Premium,0,0,0,Card,Cancelled,18,Friday,April,4,2023,No,Evening
T000165,D0139,C00021,2024-09-27 12:41:04,2024-09-27 13:02:34,L004,L001,New York,11.02,21.5,Economy,15.72,0,1.0,Card,Completed,12,Friday,September,9,2024,No,Afternoon
T000166,D0001,C02614,2024-09-23 13:34:01,2024-09-23 13:41:01,L002,L001,New York,4.37,7.0,Economy,7.74,0.54,1.0,Corporate,Completed,13,Monday,September,9,2024,No,Afternoon
T000167,D0226,C00691,2023-05-30 15:07:57,2023-05-30 15:35:27,L021,L025,Houston,12.37,27.5,Economy,17.34,0,1.0,Cash,Completed,15,Tuesday,May,5,2023,No,Afternoon
T000168,D0159,C00717,2024-03-07 08:00:44,2024-03-07 08:02:44,L008,L009,Los Angeles,0.5,2,Bike,2.34,0.4,1.8,Card,Completed,8,Thursday,March,3,2024,No,Morning
T000169,D0049,C00160,2024-07-18 18:17:29,2024-07-18 18:27:05,L015,L017,Chicago,2.84,9.6,Economy,5.91,0,1.0,Wallet,Completed,18,Thursday,July,7,2024,No,Evening
T000170,D0460,C01288,2023-05-31 11:49:40,2023-05-31 12:16:58,L001,L005,New York,14.45,27.3,Economy,19.84,3.34,1.0,Card,Completed,11,Wednesday,May,5,2023,No,Morning
T000171,D0058,C02620,2024-06-27 21:23:21,2024-06-27 22:06:03,L018,L014,Chicago,0,0,XL,0,0,0,Card,Cancelled,21,Thursday,June,6,2024,No,Night
T000172,D0010,C01230,2023-03-21 17:58:26,2023-03-21 18:45:20,L007,L005,New York,16.81,46.9,Premium,47.02,0,1.0,Card,Completed,17,Tuesday,March,3,2023,No,Evening
T000173,D0397,C01076,2023-08-12 14:26:14,2023-08-12 14:42:14,L001,L007,New York,0,0,Economy,0,0,0,Wallet,Cancelled,14,Saturday,August,8,2023,Yes,Afternoon
T000174,D0495,C02276,2024-12-20 17:01:56,2024-12-20 17:16:44,L027,L030,Phoenix,4.21,14.8,Economy,9.06,2.21,1.2,Wallet,Completed,17,Friday,December,12,2024,No,Evening
T000175,D0435,C00473,2024-06-02 08:14:25,2024-06-02 08:41:31,L029,L031,Phoenix,9.87,27.1,Economy,25.82,5.96,1.8,Card,Completed,8,Sunday,June,6,2024,Yes,Morning
T000176,D0003,C01307,2024-09-24 11:20:50,2024-09-24 11:48:32,L030,L028,Phoenix,14.43,27.7,Economy,19.82,2.2,1.0,Wallet,Completed,11,Tuesday,September,9,2024,No,Morning
T000177,D0410,C00003,2024-10-09 13:27:28,2024-10-09 13:31:28,L011,L008,Los Angeles,2.13,4.0,Bike,2.28,0.35,1.0,Card,Completed,13,Wednesday,October,10,2024,No,Afternoon
T000178,D0042,C02982,2023-02-07 12:26:49,2023-02-07 12:38:55,L022,L021,Houston,5.88,12.1,Economy,9.56,2.19,1.0,Wallet,Completed,12,Tuesday,February,2,2023,No,Afternoon
T000179,D0254,C00382,2024-12-20 09:42:29,2024-12-20 09:58:47,L021,L024,Houston,5.65,16.3,Economy,16.7,2.96,1.8,Card,Completed,9,Friday,December,12,2024,No,Morning
T000180,D0336,C02515,2023-05-05 17:54:21,2023-05-05 18:13:33,L020,L025,Houston,6.1,19.2,Economy,11.78,1.01,1.2,Wallet,Completed,17,Friday,May,5,2023,No,Evening
T000181,D0434,C00755,2023-07-06 18:57:44,2023-07-06 19:53:08,L015,L017,Chicago,17.99,55.4,XL,43.06,0,1.2,Wallet,Completed,18,Thursday,July,7,2023,No,Evening
T000182,D0432,C01356,2023-09-23 09:55:29,2023-09-23 10:16:35,L001,L005,New York,6.85,21.1,Economy,12.86,0,1.2,Card,Completed,9,Saturday,September,9,2023,Yes,Morning
T000183,D0339,C02307,2024-09-20 12:10:04,2024-09-20 12:34:58,L012,L010,Los Angeles,11.5,24.9,Premium,33.75,3.12,1.0,Card,Completed,12,Friday,September,9,2024,No,Afternoon
T000184,D0189,C01470,2023-05-21 21:54:45,2023-05-21 22:19:39,L026,L029,Phoenix,11.72,24.9,Economy,16.56,0,1.0,Wallet,Completed,21,Sunday,May,5,2023,Yes,Night
T000185,D0077,C02479,2023-12-04 12:57:29,2023-12-04 13:07:41,L002,L006,New York,6.06,10.2,Bike,4.64,0,1.0,Card,Completed,12,Monday,December,12,2023,No,Afternoon
T000186,D0115,C00109,2023-08-23 07:29:58,2023-08-23 07:38:10,L011,L012,Los Angeles,3.04,8.2,Economy,11.07,0,1.8,Card,Completed,7,Wednesday,August,8,2023,No,Morning
T000187,D0111,C01945,2024-10-28 23:00:30,2024-10-28 23:06:06,L027,L031,Phoenix,1.02,5.6,Economy,3.72,0.91,1.0,Wallet,Completed,23,Monday,October,10,2024,No,Night
T000188,D0341,C00185,2023-08-23 16:52:58,2023-08-23 16:57:34,L008,L013,Los Angeles,1.79,4.6,Bike,2.07,0,1.0,Card,Completed,16,Wednesday,August,8,2023,No,Afternoon
T000189,D0456,C00998,2023-06-14 12:14:31,2023-06-14 12:23:43,L013,L008,Los Angeles,0,0,Economy,0,0,0,Cash,Cancelled,12,Wednesday,June,6,2023,No,Afternoon
T000190,D0477,C02383,2024-05-18 11:06:28,2024-05-18 11:20:40,L008,L013,Los Angeles,6.63,14.2,Economy,10.46,1.94,1.0,Card,Completed,11,Saturday,May,5,2024,Yes,Morning
T000191,D0233,C02457,2023-08-29 00:28:22,2023-08-29 00:30:22,L016,L015,Chicago,0.5,2,Bike,1.3,0,1.0,Wallet,Completed,0,Tuesday,August,8,2023,No,Night
T000192,D0496,C00960,2023-03-06 22:41:12,2023-03-06 22:50:54,L011,L010,Los Angeles,5.66,9.7,Economy,9.29,0.99,1.0,Wallet,Completed,22,Monday,March,3,2023,No,Night
T000193,D0318,C00053,2024-08-30 18:39:31,2024-08-30 19:02:25,L008,L012,Los Angeles,6.57,22.9,Economy,10.38,0,1.0,Cash,Completed,18,Friday,August,8,2024,No,Evening
T000194,D0255,C01724,2024-07-06 13:03:30,2024-07-06 13:31:00,L020,L022,Houston,12.54,27.5,SUV,29.08,0,1.0,Cash,Completed,13,Saturday,July,7,2024,Yes,Afternoon
T000195,D0472,C02358,2023-05-05 16:52:16,2023-05-05 17:04:58,L001,L003,New York,7.19,12.7,Economy,11.13,0.72,1.0,Card,Completed,16,Friday,May,5,2023,No,Afternoon
T000196,D0196,C00284,2024-06-08 07:30:35,2024-06-08 07:42:53,L009,L010,Los Angeles,4.82,12.3,Economy,9.94,1.75,1.2,Card,Completed,7,Saturday,June,6,2024,Yes,Morning
T000197,D0167,C02802,2024-01-13 07:22:04,2024-01-13 08:03:40,L011,L009,Los Angeles,14.01,41.6,SUV,32.02,3.42,1.0,Wallet,Completed,7,Saturday,January,1,2024,Yes,Morning
T000198,D0064,C00341,2023-08-11 20:38:31,2023-08-11 21:02:25,L021,L025,Houston,11.76,23.9,Premium,34.4,4.84,1.0,Card,Completed,20,Friday,August,8,2023,No,Evening
T000199,D0431,C02855,2023-04-26 20:44:24,2023-04-26 21:11:48,L030,L029,Phoenix,14.34,27.4,SUV,32.68,0,1.0,Card,Completed,20,Wednesday,April,4,2023,No,Evening
T000200,D0336,C00855,2023-04-09 22:48:31,2023-04-09 23:13:07,L023,L022,Houston,12.63,24.6,Economy,17.66,1.6,1.0,Card,Completed,22,Sunday,April,4,2023,Yes,Night
T000201,D0050,C01397,2024-11-26 08:33:33,2024-11-26 09:12:45,L029,L028,Phoenix,0,0,Premium,0,0,0,Cash,Cancelled,8,Tuesday,November,11,2024,No,Morning
T000202,D0475,C01753,2023-11-02 10:27:50,2023-11-02 10:30:02,L009,L011,Los Angeles,0.5,2.2,Bike,1.3,0.08,1.0,Card,Completed,10,Thursday,November,11,2023,No,Morning
T000203,D0229,C00904,2024-09-19 21:31:19,2024-09-19 22:00:13,L017,L016,Chicago,14.72,28.9,Premium,41.8,5.32,1.0,Card,Completed,21,Thursday,September,9,2024,No,Night
T000204,D0324,C02095,2023-08-16 17:10:58,2023-08-16 17:31:34,L026,L029,Phoenix,5.81,20.6,Bike,5.38,0,1.2,Cash,Completed,17,Wednesday,August,8,2023,No,Evening
T000205,D0348,C00566,2023-09-02 00:26:16,2023-09-02 00:33:40,L021,L020,Houston,4.98,7.4,Premium,17.45,4.11,1.0,Card,Completed,0,Saturday,September,9,2023,Yes,Night
T000206,D0415,C00518,2024-08-06 14:26:49,2024-08-06 14:40:43,L024,L021,Houston,7.54,13.9,Economy,11.55,2.2,1.0,Corporate,Completed,14,Tuesday,August,8,2024,No,Afternoon
T000207,D0437,C01104,2024-11-04 08:08:21,2024-11-04 08:45:45,L015,L016,Chicago,12.74,37.4,SUV,53.06,0,1.8,Cash,Completed,8,Monday,November,11,2024,No,Morning
T000208,D0223,C02022,2023-12-25 16:54:25,2023-12-25 17:16:25,L010,L011,Los Angeles,12.82,22.0,SUV,29.64,0,1.0,Cash,Completed,16,Monday,December,12,2023,No,Afternoon
T000209,D0404,C02324,2023-12-27 20:08:44,2023-12-27 20:27:14,L025,L024,Houston,7.8,18.5,Premium,24.5,3.47,1.0,Card,Completed,20,Wednesday,December,12,2023,No,Evening
T000210,D0074,C00384,2023-08-16 14:43:05,2023-08-16 15:02:47,L027,L026,Phoenix,11.89,19.7,Economy,16.77,1.49,1.0,Corporate,Completed,14,Wednesday,August,8,2023,No,Afternoon
T000211,D0144,C01298,2023-02-19 18:25:46,2023-02-19 18:27:46,L030,L029,Phoenix,0.5,2,Bike,1.56,0.15,1.2,Card,Completed,18,Sunday,February,2,2023,Yes,Evening
T000212,D0014,C00463,2023-02-22 23:56:55,2023-02-23 00:12:43,L012,L010,Los Angeles,8.47,15.8,Economy,12.66,2.89,1.0,Wallet,Completed,23,Wednesday,February,2,2023,No,Night
T000213,D0144,C00519,2023-10-29 19:49:09,2023-10-29 20:08:33,L026,L031,Phoenix,6.66,19.4,Bike,5.0,0.7,1.0,Wallet,Completed,19,Sunday,October,10,2023,Yes,Evening
T000214,D0474,C02213,2024-04-15 13:46:55,2024-04-15 14:01:55,L013,L010,Los Angeles,7.92,15.0,Economy,12.0,0,1.0,Card,Completed,13,Monday,April,4,2024,No,Afternoon
T000215,D0182,C01782,2024-11-11 21:08:23,2024-11-11 21:42:29,L026,L027,Phoenix,16.62,34.1,Economy,22.44,0,1.0,Wallet,Completed,21,Monday,November,11,2024,No,Night
T000216,D0133,C01072,2024-04-27 12:55:12,2024-04-27 13:19:06,L008,L009,Los Angeles,11.22,23.9,Economy,15.96,0,1.0,Card,Completed,12,Saturday,April,4,2024,Yes,Afternoon
T000217,D0192,C01196,2023-11-01 07:22:18,2023-11-01 07:46:30,L001,L003,New York,0,0,Economy,0,0,0,Cash,Cancelled,7,Wednesday,November,11,2023,No,Morning
T000218,D0390,C02364,2024-05-11 18:47:31,2024-05-11 19:30:37,L029,L030,Phoenix,0,0,Premium,0,0,0,Card,Cancelled,18,Saturday,May,5,2024,Yes,Evening
T000219,D0228,C00311,2024-06-17 08:21:20,2024-06-17 08:52:38,L028,L029,Phoenix,9.54,31.3,Economy,13.95,0,1.0,Card,Completed,8,Monday,June,6,2024,No,Morning
T000220,D0029,C00808,2023-02-02 17:00:25,2023-02-02 17:32:55,L030,L028,Phoenix,10.43,32.5,Economy,27.03,3.98,1.8,Card,Completed,17,Thursday,February,2,2023,No,Evening
T000221,D0040,C02492,2023-01-29 08:29:28,2023-01-29 09:14:58,L006,L007,New York,16.1,45.5,SUV,43.44,0,1.2,Cash,Completed,8,Sunday,January,1,2023,Yes,Morning
T000222,D0337,C02875,2023-03-21 13:06:11,2023-03-21 13:10:35,L012,L013,Los Angeles,0.5,4.4,Bike,1.3,0.32,1.0,Card,Completed,13,Tuesday,March,3,2023,No,Afternoon
T000223,D0473,C01579,2023-12-07 12:47:30,2023-12-07 13:21:18,L022,L020,Houston,0,0,XL,0,0,0,Card,Cancelled,12,Thursday,December,12,2023,No,Afternoon
T000224,D0343,C00850,2023-10-19 08:22:21,2023-10-19 09:04:39,L015,L016,Chicago,14.31,42.3,SUV,32.62,5.19,1.0,Card,Completed,8,Thursday,October,10,2023,No,Morning
T000225,D0476,C02431,2024-08-21 18:10:05,2024-08-21 18:46:11,L026,L027,Phoenix,11.4,36.1,Premium,50.25,9.55,1.5,Card,Completed,18,Wednesday,August,8,2024,No,Evening
T000226,D0345,C01097,2024-12-22 13:35:04,2024-12-22 13:47:22,L018,L016,Chicago,5.98,12.3,Premium,19.95,1.81,1.0,Card,Completed,13,Sunday,December,12,2024,Yes,Afternoon
T000227,D0146,C01893,2023-05-19 14:24:18,2023-05-19 14:42:24,L008,L011,Los Angeles,8.52,18.1,Premium,26.3,0,1.0,Cash,Completed,14,Friday,May,5,2023,No,Afternoon
T000228,D0105,C01311,2023-04-08 20:23:42,2023-04-08 20:52:54,L007,L002,New York,14.97,29.2,Premium,42.43,0,1.0,Corporate,Completed,20,Saturday,April,4,2023,Yes,Evening
T000229,D0313,C02312,2024-12-18 14:56:20,2024-12-18 15:31:56,L002,L005,New York,17.93,35.6,XL,35.77,5.76,1.0,Card,Completed,14,Wednesday,December,12,2024,No,Afternoon
T000230,D0281,C01868,2024-12-15 18:48:07,2024-12-15 19:28:37,L025,L024,Houston,12.6,40.5,Economy,21.14,0,1.2,Card,Completed,18,Sunday,December,12,2024,Yes,Evening
T000231,D0121,C00005,2024-08-29 17:00:34,2024-08-29 17:42:22,L025,L022,Houston,13.83,41.8,SUV,31.66,3.35,1.0,Wallet,Completed,17,Thursday,August,8,2024,No,Evening
T000232,D0130,C02777,2023-02-10 11:42:49,2023-02-10 11:48:07,L020,L025,Houston,2.46,5.3,Economy,5.45,0,1.0,Cash,Completed,11,Friday,February,2,2023,No,Morning
T000233,D0082,C02777,2024-03-26 17:30:15,2024-03-26 18:02:09,L020,L025,Houston,10.22,31.9,Economy,17.72,3.61,1.2,Card,Completed,17,Tuesday,March,3,2024,No,Evening
T000234,D0253,C02147,2024-10-25 09:18:30,2024-10-25 10:03:24,L028,L027,Phoenix,15.1,44.9,SUV,41.04,0,1.2,Card,Completed,9,Friday,October,10,2024,No,Morning
T000235,D0370,C02919,2023-10-11 08:29:06,2023-10-11 08:33:30,L024,L020,Houston,2.65,4.4,Economy,5.68,1.15,1.0,Wallet,Completed,8,Wednesday,October,10,2023,No,Morning
T000236,D0019,C01483,2024-06-22 10:42:56,2024-06-22 11:07:38,L022,L020,Houston,12.04,24.7,Premium,35.1,6.25,1.0,Card,Completed,10,Saturday,June,6,2024,Yes,Morning
T000237,D0022,C00284,2023-11-05 18:58:18,2023-11-05 19:08:12,L002,L007,New York,3.23,9.9,Bike,3.53,0,1.2,Card,Completed,18,Sunday,November,11,2023,Yes,Evening
T000238,D0287,C01378,2024-04-09 14:35:02,2024-04-09 15:01:56,L014,L019,Chicago,13.76,26.9,Premium,39.4,7.59,1.0,Card,Completed,14,Tuesday,April,4,2024,No,Afternoon
T000239,D0108,C01162,2024-03-19 13:36:08,2024-03-19 13:46:50,L013,L011,Los Angeles,4.92,10.7,Bike,3.95,0.6,1.0,Card,Completed,13,Tuesday,March,3,2024,No,Afternoon
T000240,D0434,C00984,2024-09-22 08:56:45,2024-09-22 10:01:03,L017,L018,Chicago,19.88,64.3,XL,70.71,0,1.8,Cash,Completed,8,Sunday,September,9,2024,Yes,Morning
T000241,D0083,C02124,2023-04-21 11:34:47,2023-04-21 11:48:17,L019,L017,Chicago,5.04,13.5,Economy,8.55,0,1.0,Cash,Completed,11,Friday,April,4,2023,No,Morning
T000242,D0223,C00011,2023-01-31 19:44:34,2023-01-31 20:37:22,L011,L008,Los Angeles,18.29,52.8,SUV,40.58,2.73,1.0,Card,Completed,19,Tuesday,January,1,2023,No,Evening
T000243,D0049,C02414,2023-01-19 16:21:40,2023-01-19 16:39:16,L015,L014,Chicago,6.96,17.6,Economy,10.85,0,1.0,Card,Completed,16,Thursday,January,1,2023,No,Afternoon
T000244,D0190,C01312,2024-11-28 13:41:34,2024-11-28 14:01:28,L009,L008,Los Angeles,10.48,19.9,Economy,15.08,0,1.0,Cash,Completed,13,Thursday,November,11,2024,No,Afternoon
T000245,D0027,C00233,2024-07-15 04:03:28,2024-07-15 04:31:04,L007,L003,New York,14.02,27.6,XL,28.74,4.43,1.0,Card,Completed,4,Monday,July,7,2024,No,Night
T000246,D0021,C00711,2024-02-14 17:14:32,2024-02-14 17:31:20,L026,L031,Phoenix,4.2,16.8,Economy,7.54,1.52,1.0,Card,Completed,17,Wednesday,February,2,2024,No,Evening
T000247,D0053,C01076,2024-07-02 09:28:35,2024-07-02 10:19:41,L008,L010,Los Angeles,16.88,51.1,XL,50.83,9.08,1.5,Card,Completed,9,Tuesday,July,7,2024,No,Morning
T000248,D0470,C02602,2023-11-30 15:22:19,2023-11-30 15:42:19,L013,L010,Los Angeles,11.62,20.0,Economy,16.44,0,1.0,Cash,Completed,15,Thursday,November,11,2023,No,Afternoon
T000249,D0487,C00016,2024-11-08 11:45:30,2024-11-08 12:31:18,L025,L024,Houston,19.77,45.8,XL,39.09,0,1.0,Wallet,Completed,11,Friday,November,11,2024,No,Morning
T000250,D0470,C01002,2023-01-07 20:27:19,2023-01-07 20:39:19,L012,L008,Los Angeles,5.98,12.0,Economy,9.68,2.38,1.0,Card,Completed,20,Saturday,January,1,2023,Yes,Evening
T000251,D0067,C02734,2023-11-24 17:30:20,2023-11-24 18:08:56,L017,L014,Chicago,12.88,38.6,Economy,17.96,2.35,1.0,Card,Completed,17,Friday,November,11,2023,No,Evening
T000252,D0377,C01961,2023-11-06 20:08:09,2023-11-06 20:25:57,L031,L028,Phoenix,9.95,17.8,Premium,29.88,2.91,1.0,Corporate,Completed,20,Monday,November,11,2023,No,Evening
T000253,D0040,C02985,2024-05-23 12:49:42,2024-05-23 13:19:18,L004,L005,New York,15.36,29.6,SUV,34.72,0,1.0,Wallet,Completed,12,Thursday,May,5,2024,No,Afternoon
T000254,D0264,C02109,2024-10-07 18:00:53,2024-10-07 18:23:11,L021,L025,Houston,7.86,22.3,Premium,29.58,7.33,1.2,Card,Completed,18,Monday,October,10,2024,No,Evening
T000255,D0495,C02926,2024-02-22 22:00:55,2024-02-22 22:09:49,L027,L029,Phoenix,4.15,8.9,Economy,7.48,0,1.0,Card,Completed,22,Thursday,February,2,2024,No,Night
T000256,D0388,C01953,2024-01-09 14:27:25,2024-01-09 14:56:13,L015,L019,Chicago,13.2,28.8,SUV,30.4,0,1.0,Card,Completed,14,Tuesday,January,1,2024,No,Afternoon
T000257,D0468,C02180,2023-01-20 11:59:43,2023-01-20 12:25:37,L017,L016,Chicago,12.24,25.9,Economy,17.19,0,1.0,Corporate,Completed,11,Friday,January,1,2023,No,Morning
T000258,D0319,C02387,2023-05-27 16:52:14,2023-05-27 17:29:44,L024,L023,Houston,16.84,37.5,Premium,47.1,5.66,1.0,Wallet,Completed,16,Saturday,May,5,2023,Yes,Afternoon
T000259,D0394,C00468,2024-10-15 22:33:55,2024-10-15 22:48:25,L001,L007,New York,7.08,14.5,Economy,11.0,0,1.0,Cash,Completed,22,Tuesday,October,10,2024,No,Night
T000260,D0100,C01073,2023-07-29 17:40:18,2023-07-29 18:02:54,L026,L028,Phoenix,6.07,22.6,Bike,5.57,0,1.2,Wallet,Completed,17,Saturday,July,7,2023,Yes,Evening
T000261,D0460,C00579,2024-04-02 08:07:01,2024-04-02 08:48:13,L004,L003,New York,12.93,41.2,Economy,18.02,2.31,1.0,Card,Completed,8,Tuesday,April,4,2024,No,Morning
T000262,D0410,C00095,2023-11-08 17:38:20,2023-11-08 17:45:14,L012,L008,Los Angeles,0.5,6.9,Bike,1.3,0.12,1.0,Wallet,Completed,17,Wednesday,November,11,2023,No,Evening
T000263,D0098,C00172,2023-01-11 19:31:10,2023-01-11 20:14:40,L025,L023,Houston,14.61,43.5,SUV,33.22,0,1.0,Card,Completed,19,Wednesday,January,1,2023,No,Evening
T000264,D0211,C02875,2024-09-17 16:23:10,2024-09-17 16:52:58,L008,L011,Los Angeles,12.49,29.8,Premium,36.23,0,1.0,Cash,Completed,16,Tuesday,September,9,2024,No,Afternoon
T000265,D0499,C02828,2023-03-13 19:48:31,2023-03-13 20:24:55,L025,L023,Houston,11.49,36.4,Premium,50.59,0,1.5,Cash,Completed,19,Monday,March,3,2023,No,Evening
T000266,D0025,C02951,2023-10-23 16:31:05,2023-10-23 16:46:35,L014,L017,Chicago,8.69,15.5,Economy,12.93,1.21,1.0,Card,Completed,16,Monday,October,10,2023,No,Afternoon
T000267,D0358,C01758,2024-11-27 16:34:48,2024-11-27 16:45:48,L024,L021,Houston,6.37,11.0,Economy,10.14,1.86,1.0,Wallet,Completed,16,Wednesday,November,11,2024,No,Afternoon
T000268,D0353,C00937,2024-05-28 21:22:57,2024-05-28 21:34:51,L017,L015,Chicago,7.94,11.9,Premium,24.85,0,1.0,Cash,Completed,21,Tuesday,May,5,2024,No,Night
T000269,D0222,C01228,2024-02-07 11:09:14,2024-02-07 11:34:26,L024,L022,Houston,12.35,25.2,Economy,17.32,2.5,1.0,Card,Completed,11,Wednesday,February,2,2024,No,Morning
T000270,D0146,C02665,2023-11-14 19:39:16,2023-11-14 20:01:58,L013,L010,Los Angeles,7.93,22.7,Premium,29.79,5.83,1.2,Card,Completed,19,Tuesday,November,11,2023,No,Evening
T000271,D0020,C01459,2023-01-19 19:50:34,2023-01-19 20:12:22,L030,L028,Phoenix,6.16,21.8,Economy,9.89,0,1.0,Cash,Completed,19,Thursday,January,1,2023,No,Evening
T000272,D0279,C00677,2024-07-23 19:03:13,2024-07-23 19:20:37,L023,L021,Houston,5.65,17.4,Economy,16.7,2.73,1.8,Wallet,Completed,19,Tuesday,July,7,2024,No,Evening
T000273,D0091,C02418,2023-09-02 10:50:05,2023-09-02 11:32:35,L020,L021,Houston,21.93,42.5,XL,42.97,0,1.0,Corporate,Completed,10,Saturday,September,9,2023,Yes,Morning
T000274,D0089,C01373,2024-03-10 23:07:43,2024-03-10 23:28:37,L022,L023,Houston,9.25,20.9,Premium,28.12,0,1.0,Cash,Completed,23,Sunday,March,3,2024,Yes,Night
T000275,D0398,C00758,2024-03-12 07:13:04,2024-03-12 08:00:10,L006,L007,New York,14.55,47.1,XL,29.69,0,1.0,Card,Completed,7,Tuesday,March,3,2024,No,Morning
T000276,D0175,C02014,2024-04-26 20:48:59,2024-04-26 21:04:29,L008,L010,Los Angeles,7.41,15.5,Economy,11.39,0,1.0,Cash,Completed,20,Friday,April,4,2024,No,Evening
